customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgCharge,NormalizedAvgCharge
8966-SNIZF,70,1,2,2,19.45,1303.5,0,18.62,2.924236271848921
6243-OZGFH,23,0,0,0,44.95,996.85,0,43.34,3.769075996108213
4654-DLAMQ,64,1,1,2,97.0,6430.9,0,100.48,4.609958702719888
0513-RBGPE,37,1,2,3,62.8,2278.75,0,61.59,4.120499519698952
5160-UXJED,17,1,1,1,44.6,681.4,0,40.08,3.6908774567766094
4115-NZRKS,7,1,0,0,89.15,574.35,0,82.05,4.4073288175361
0219-YTZUE,4,1,0,2,84.8,371.9,1,92.98,4.532384416262439
0623-IIHUG,21,0,0,0,41.9,840.1,1,40.0,3.6888794541139363
4572-DVCGN,10,1,0,2,80.25,846.0,1,84.6,4.437934266612178
3351-NGXYI,16,1,0,0,54.1,889.0,0,55.56,4.017463517886143
8984-EYLLL,64,1,2,0,105.25,6823.4,0,106.62,4.669271111394615
9057-MSWCO,27,0,0,3,30.75,805.1,1,29.82,3.3951793093365925
9833-TGFHX,42,1,1,0,97.1,4016.75,0,95.64,4.560591142590124
9294-TDIPC,5,1,0,1,20.2,83.75,0,16.75,2.8183982582710754
5229-DTFYB,41,1,2,2,98.8,3959.15,0,96.56,4.570164576789276
0104-PPXDV,58,1,1,3,50.3,2878.55,0,49.63,3.9045954895993495
5176-LMJXE,47,1,2,1,20.55,945.7,0,20.12,3.0017143452315387
3583-KRKMD,18,1,0,2,75.9,1373.05,0,76.28,4.3344107807322185
1010-DIAUQ,5,1,0,2,96.5,492.55,1,98.51,4.590158065867588
9069-LGEUL,23,1,0,2,59.95,1406.0,0,61.13,4.113002744040634
7302-ZHMHP,1,1,0,1,19.15,19.15,0,19.15,2.952302715626655
9571-EDEBV,71,1,1,3,98.65,6962.85,0,98.07,4.585681509404229
3520-FJGCV,72,1,2,3,112.6,8126.65,0,112.87,4.726236713967535
6563-VRERX,33,1,1,1,20.6,690.25,0,20.92,3.040705639196722
0259-GBZSH,2,1,0,0,85.65,181.5,1,90.75,4.5081084731449605
6122-EFVKN,24,0,2,1,35.75,830.8,0,34.62,3.544431549748063
2805-EDJPQ,56,1,1,3,99.75,5608.4,0,100.15,4.606669062111827
6862-CQUMB,37,1,0,3,96.1,3646.8,0,98.56,4.59066549978521
7156-MXBJE,43,1,1,3,85.1,3662.25,0,85.17,4.44464925915299
6158-HDPXZ,1,0,0,1,25.35,25.35,0,25.35,3.232778730037192
9601-BRXPO,25,1,0,2,104.95,2566.5,1,102.66,4.631422557132157
2863-IMQDR,61,1,2,0,89.65,5308.7,0,87.03,4.466252886801422
5686-CMAWK,17,1,1,0,86.75,1410.25,0,82.96,4.418358563921272
5651-CRHKQ,41,1,1,2,86.2,3339.05,0,81.44,4.399866552802212
6905-NIQIN,1,1,0,1,50.65,50.65,1,50.65,3.9249392306946924
8204-YJCLA,72,0,2,2,64.8,4732.35,0,65.73,4.185555442275485
5167-ZFFMM,1,1,0,3,90.85,90.85,1,90.85,4.50920979484218
6583-SZVGP,48,1,2,2,108.1,5067.45,0,105.57,4.659374240001603
4895-TMWIR,11,1,0,1,19.95,214.75,1,19.52,2.9714395809849465
0533-BNWKF,55,1,0,0,85.45,4874.7,1,88.63,4.484470400750307
1708-PBBOA,42,0,1,0,54.75,2348.45,0,55.92,4.0239220979255546
8782-LKFPK,44,1,0,1,90.4,4063.0,0,92.34,4.525477417078843
5522-JBWMO,1,1,0,0,44.0,44.0,0,44.0,3.784189633918261
3597-MVHJT,27,1,0,2,95.6,2595.25,0,96.12,4.565597410868269
9774-NRNAU,27,1,0,2,84.8,2309.55,0,85.54,4.448984102798763
0224-RLWWD,2,1,0,0,44.3,89.3,0,44.65,3.798854307322508
9967-ATRFS,19,1,0,1,19.9,367.55,0,19.34,2.9621754900251482
3951-NJCVI,42,1,0,0,95.05,3944.5,0,93.92,4.5424433560797866
2977-CEBSX,66,1,2,3,90.05,5965.95,0,90.39,4.50413364181032
0177-PXBAT,33,1,0,2,109.9,3694.7,0,111.96,4.718141664647253
6599-CEBNN,34,1,0,3,73.95,2524.45,1,74.25,4.307437777682809
2519-ERQOJ,33,0,0,0,54.6,1803.7,0,54.66,4.001132180499922
5876-QMYLD,23,1,1,1,20.05,415.1,0,18.05,2.89314568477889
2277-AXSDC,32,1,1,2,19.75,624.15,0,19.5,2.970414465569701
9442-JTWDL,11,1,1,3,20.05,237.7,0,21.61,3.0731561705187946
0979-PHULV,69,1,0,3,99.45,7007.6,1,101.56,4.620649756836477
3067-SVMTC,68,1,1,2,55.9,3848.8,0,56.6,4.036008985209137
5495-GPSRW,20,1,2,1,19.7,419.4,0,20.97,3.0430928449138284
7606-BPHHN,72,1,2,3,19.8,1468.75,0,20.4,3.0155349008501706
4742-DRORA,60,1,1,2,95.4,5812.0,0,96.87,4.573369873438294
0111-KLBQG,32,1,0,1,93.95,2861.45,0,89.42,4.4933443708058345
4800-VHZKI,1,1,0,1,19.9,19.9,1,19.9,2.990719731730447
7989-CHGTL,1,1,0,1,19.6,19.6,1,19.6,2.975529566236472
0334-GDDSO,3,1,0,0,81.35,233.7,1,77.9,4.355425952876702
4163-NCJAK,46,1,1,2,24.45,1066.15,0,23.18,3.1432898379116057
5233-AOZUF,29,1,0,0,74.95,2149.05,0,74.11,4.305550475963267
5973-EJGDP,51,1,0,0,87.35,4473.0,0,87.71,4.47403591796329
1996-DBMUS,48,1,0,2,70.65,3545.05,0,73.86,4.3021714094244174
7916-VCCPB,16,1,0,2,73.25,1195.75,0,74.73,4.313881617942199
4686-GEFRM,70,1,2,2,98.7,6858.9,0,97.98,4.584763376210429
5249-QYHEX,40,1,2,1,24.8,1024.7,0,25.62,3.2433732964685884
0578-SKVMF,22,1,0,0,83.3,1845.9,1,83.9,4.429625613473161
5564-NEMQO,1,1,0,2,75.3,75.3,1,75.3,4.321480134805848
2233-FAGXV,5,1,0,1,24.3,132.25,0,26.45,3.2752561583043085
5605-IYGFG,7,1,0,2,69.85,515.45,0,73.64,4.299188356364877
7663-ZTEGJ,29,1,1,3,100.55,2830.45,0,97.6,4.580877493419047
3935-TBRZZ,44,1,1,1,25.7,1110.5,0,25.24,3.228430037673012
8111-BKVDS,10,0,0,2,40.7,449.3,0,44.93,3.8051057230820686
2055-SIFSS,55,1,0,2,51.65,2838.55,0,51.61,3.9437154521606357
2806-MLNTI,52,1,1,2,105.1,5376.4,0,103.39,4.638508245598602
8734-DKSTZ,10,1,0,0,85.95,858.6,0,85.86,4.452718062796414
4360-PNRQB,18,1,0,2,75.6,1395.05,0,77.5,4.350277936359301
6152-ONASV,68,1,1,2,58.25,3975.7,0,58.47,4.068513802187579
9063-ZGTUY,61,1,0,1,19.4,1182.55,1,19.39,2.9647574692545606
7781-HVGMK,72,0,2,3,65.2,4784.45,0,66.45,4.196449785159254
2181-UAESM,2,1,0,0,53.45,119.5,0,59.75,4.09016919081162
2957-LOLHO,12,1,0,2,45.4,518.9,1,43.24,3.7667659927710075
6048-NJXHX,41,1,2,0,19.75,899.45,0,21.94,3.088311454847084
2320-SLKMB,26,0,0,3,44.45,1183.8,0,45.53,3.818371449346691
4980-URKXC,36,1,1,2,20.85,720.05,0,20.0,2.995732273553991
4376-KFVRS,72,1,2,3,114.05,8468.2,0,117.61,4.7673740658629455
5886-VLQVU,35,1,0,2,89.85,3161.2,0,90.32,4.503358919841406
3577-AMVUX,1,1,0,1,55.05,55.05,0,55.05,4.008241863168689
0771-WLCLA,16,1,0,0,112.95,1882.55,0,117.66,4.76779910943631
5628-RKIFK,49,1,0,3,101.55,5070.4,0,103.48,4.639378357317828
0206-TBWLC,54,1,1,1,114.65,6049.5,0,112.03,4.7187666925706315
2937-FTHUR,18,1,0,0,64.8,1166.7,0,64.82,4.171614197713401
1910-FMXJM,36,1,0,0,80.4,2937.65,0,81.6,4.401829261970061
7752-XUSCI,60,1,0,0,105.9,6396.45,1,106.61,4.669177315962384
4110-PFEUZ,1,1,0,1,69.55,69.55,1,69.55,4.242045918369452
0732-OCQOC,52,1,2,2,25.05,1270.25,0,24.43,3.195811885269649
5168-MSWXT,8,1,0,0,94.75,759.55,0,94.94,4.553245113123172
1090-ESELR,72,1,2,2,105.5,7611.55,0,105.72,4.660794089736088
8592-PLTMQ,64,1,1,1,24.7,1642.75,0,25.67,3.245322994883049
5760-WRAHC,22,1,0,1,69.75,1545.4,0,70.25,4.2520603082138555
8847-GEOOQ,60,0,0,2,60.2,3582.4,0,59.71,4.089499510558901
0256-LTHVJ,28,1,0,0,81.05,2227.1,1,79.54,4.376260039779544
4785-FCIFB,61,1,2,1,24.4,1417.9,0,23.24,3.1458749319837103
8313-NDOIA,24,1,0,0,104.15,2494.65,0,103.94,4.643813809580296
5149-CUZUJ,28,1,1,2,92.9,2768.35,0,98.87,4.593805855909042
0942-KOWSM,30,1,2,2,80.8,2369.3,0,78.98,4.369194655858504
4237-CLSMM,2,1,0,1,20.0,38.0,0,19.0,2.9444389791664403
1452-VOQCH,1,1,0,0,75.1,75.1,0,75.1,4.318820558770089
4719-UMSIY,6,1,0,1,19.65,100.9,0,16.82,2.822568654544802
6614-VBEGU,24,1,0,2,69.45,1614.05,0,67.25,4.208417018481948
0880-TKATG,4,1,0,0,101.15,385.9,1,96.48,4.5693357329788755
3811-VBYBZ,7,1,0,0,99.8,673.25,1,96.18,4.566221435849517
1480-BKXGA,72,1,2,2,116.05,8404.9,0,116.73,4.759863575664572
2996-XAUVF,70,0,2,1,40.05,2799.75,0,40.0,3.6888794541139363
9076-AXYIK,64,1,2,0,102.1,6538.45,0,102.16,4.626540211724284
5968-XQIVE,72,1,1,0,89.7,6588.95,0,91.51,4.516448255927287
8896-RAZCR,44,1,2,1,19.9,868.1,0,19.73,2.982140320034524
4640-UHDOS,13,1,0,0,55.95,734.35,1,56.49,4.034063631337171
4933-IKULF,17,1,1,1,20.65,330.6,0,19.45,2.9678470700644555
3583-EKAPL,1,1,0,0,55.0,55.0,1,55.0,4.007333185232471
1304-BCCFO,9,1,0,1,70.05,564.4,0,62.71,4.138520924554929
4104-PVRPS,24,1,0,1,53.6,1315.35,0,54.81,4.003872659058025
9399-APLBT,1,1,0,0,74.7,74.7,1,74.7,4.3134800921387715
2359-KMGLI,24,1,0,0,80.25,1861.5,1,77.56,4.351051830374451
3780-DDGSE,35,1,0,0,76.05,2747.2,0,78.49,4.362971228138722
4431-EDMIQ,7,1,0,0,75.7,554.05,0,79.15,4.371344786327021
0306-JAELE,5,1,0,0,96.1,453.4,1,90.68,4.507336825639328
6227-HWPWX,15,1,0,2,69.0,994.8,1,66.32,4.1944915108270395
0486-LGCCH,11,1,2,1,19.65,225.75,0,20.52,3.021400020302569
0447-BEMNG,48,0,0,2,45.3,2145.0,1,44.69,3.79974976294536
4612-SSVHJ,20,1,0,0,81.45,1671.6,0,83.58,4.425804257019769
5168-MQQCA,72,1,1,2,108.5,8003.8,0,111.16,4.710970604874303
5949-XIKAE,8,1,0,0,83.55,680.05,1,85.01,4.442768896629268
7971-HLVXI,72,1,2,3,84.5,6130.85,0,85.15,4.444414407108697
9094-AZPHK,15,1,0,0,100.15,1415.0,0,94.33,4.546799272661762
3649-JPUGY,72,1,2,2,88.6,6201.95,0,86.14,4.455973879625964
4472-LVYGI,0,0,2,2,52.55,1397.475,0,inf,inf
8372-JUXUI,1,1,0,0,74.35,74.35,1,74.35,4.308783672906164
3552-CTCYF,63,1,2,2,104.8,6597.25,0,104.72,4.651290121601645
6778-YSNIH,2,1,0,0,59.0,114.15,0,57.08,4.0444537926086355
0388-EOPEX,2,1,0,0,74.4,139.4,1,69.7,4.244200317766478
5756-OZRIO,61,1,1,2,64.05,3902.6,0,63.98,4.158570534521372
6579-JPICP,1,1,0,1,20.4,20.4,0,20.4,3.0155349008501706
8205-OTCHB,22,0,1,2,43.75,903.6,1,41.07,3.7152779279684673
4134-BSXLX,28,1,0,1,60.9,1785.65,0,63.77,4.155282860327181
0505-SPOOW,70,1,2,2,19.8,1397.65,0,19.97,2.994231147427724
6235-VDHOM,5,0,0,0,28.45,131.05,1,26.21,3.266141017335315
7783-YKGDV,12,1,0,2,99.7,1238.45,1,103.2,4.636668853047462
4374-YMUSQ,34,1,1,3,116.25,3899.05,0,114.68,4.742145641015169
4513-CXYIX,71,1,2,3,80.7,5676.0,0,79.94,4.3812763532831775
3957-HHLMR,70,1,1,2,65.2,4543.15,0,64.9,4.1728476237100445
7803-XOCCZ,52,1,0,2,84.05,4326.8,0,83.21,4.421367532912338
5736-YEJAX,69,1,2,3,79.45,5502.55,0,79.75,4.378896741664954
5609-CEBID,20,1,0,0,94.1,1782.4,1,89.12,4.489983776178974
8981-FJGLA,11,1,0,1,78.0,851.8,0,77.44,4.349503442968322
7218-HKQFK,2,1,0,0,94.2,167.5,1,83.75,4.427836170705175
4636-QRJKY,6,1,0,0,80.5,502.85,1,83.81,4.428552332110815
1135-LMECX,1,1,0,1,19.85,19.85,0,19.85,2.9882040071331994
4332-MUOEZ,20,1,1,3,94.3,1818.3,0,90.92,4.509979998984343
8535-SFUTN,61,1,0,0,106.45,6300.15,0,103.28,4.637443746538387
5956-VKDTT,5,1,0,0,74.35,334.8,1,66.96,4.20409542618122
8677-HDZEE,56,1,0,2,105.45,5916.95,0,105.66,4.6602263917361695
2475-MROZF,30,1,0,3,95.0,2852.4,0,95.08,4.554718642491993
9412-GHEEC,40,1,0,2,104.8,4131.95,1,103.3,4.637637376125593
3482-ABPKK,28,1,1,1,54.3,1546.3,0,55.22,4.011325206502009
6705-LXORM,5,1,0,0,70.05,302.6,0,60.52,4.102973888920155
0257-ZESQC,27,1,0,2,75.2,1929.35,1,71.46,4.2691378525952635
7531-GQHME,12,1,0,3,20.05,265.45,0,22.12,3.096482176654134
5174-ITUMV,67,1,1,0,105.4,6989.45,0,104.32,4.647463098178343
4109-CYRBD,29,1,0,0,51.6,1442.0,0,49.72,3.9064072666425105
0913-XWSCN,55,1,0,2,85.5,4713.4,0,85.7,4.450852825603734
6825-UYPFK,23,1,0,2,75.6,1758.6,1,76.46,4.336767728268267
8397-MVTAZ,34,1,0,0,100.05,3480.0,1,102.35,4.628398312107299
0750-EBAIU,52,1,1,0,91.25,4738.3,0,91.12,4.512177319138927
8606-CIQUL,72,1,2,3,115.75,8399.15,0,116.65,4.759177998467439
3571-DPYUH,58,1,1,3,94.7,5430.35,0,93.63,4.539350844950798
7601-GNDYK,35,1,2,1,19.6,686.95,0,19.63,2.9770590082883697
0356-OBMAC,56,1,2,2,99.9,5706.3,0,101.9,4.623991940228679
8067-NIOYM,24,1,2,3,21.1,490.65,0,20.44,3.017493765335504
1403-GYAFU,70,1,2,3,20.05,1360.25,0,19.43,2.9668182633893485
4234-XTNEA,2,1,0,0,79.95,174.45,0,87.22,4.46843366241462
1297-VQDRP,68,1,1,3,107.15,7379.8,0,108.53,4.687026632457924
9282-IZGQK,1,1,0,0,85.0,85.0,1,85.0,4.442651256490317
5348-CAGXB,12,1,0,0,89.55,1021.75,0,85.15,4.444414407108697
0621-HJWXJ,63,1,0,2,81.55,5029.05,0,79.83,4.379899373657707
5844-QVTAT,33,1,1,1,58.45,1955.4,0,59.25,4.081765780015241
8905-IAZPF,69,1,1,3,95.65,6744.2,0,97.74,4.582310891842009
5394-MEITZ,60,1,2,2,80.6,4946.7,0,82.44,4.412070756022258
6859-QNXIQ,72,1,2,2,113.1,8248.5,0,114.56,4.7410987032123355
2782-LFZVW,11,1,0,1,58.95,601.6,0,54.69,4.001680877358681
2866-IKBTM,1,1,0,1,19.55,19.55,0,19.55,2.972975286431375
1342-JPNKI,10,1,0,2,86.05,834.1,1,83.41,4.42376820625352
2817-NTQDO,13,0,0,3,45.55,597.0,1,45.92,3.826900752011311
7129-AZJDE,34,1,1,2,78.95,2647.2,0,77.86,4.35491234218231
6986-IJDHX,39,1,0,1,86.3,3266.0,1,83.74,4.4277167605909975
2560-PPCHE,65,1,1,2,105.05,6744.25,0,103.76,4.642080540008188
4676-MQUEA,50,1,1,2,101.9,5265.5,0,105.31,4.656908381392506
8138-EALND,15,1,0,1,19.75,311.6,0,20.77,3.033509637888021
3580-HYCSP,72,1,2,2,110.3,7966.9,0,110.65,4.7063720664970585
1352-HNSAW,72,1,2,2,115.6,8220.4,0,114.17,4.737688565688236
2075-PUEPR,55,1,2,2,19.35,1153.25,0,20.97,3.0430928449138284
1982-FEBTD,23,1,2,3,25.6,514.75,0,22.38,3.108167702883779
5301-GAUUY,32,1,0,2,80.35,2596.15,1,81.13,4.396052806406973
5791-KAJFD,56,1,1,2,68.75,3808.0,0,68.0,4.219507705176107
2654-VBVPB,1,1,0,2,19.9,19.9,0,19.9,2.990719731730447
1154-HYWWO,38,1,1,1,70.6,2708.2,0,71.27,4.266475481513779
2501-XWWTZ,11,1,0,0,70.2,760.05,0,69.1,4.235554730773624
3716-UVSPD,1,1,0,0,49.3,49.3,0,49.3,3.8979240810486444
6815-ABQFQ,56,1,1,0,107.25,6033.3,0,107.74,4.6797209172523875
7343-EOBEU,3,1,0,1,23.6,89.05,0,29.68,3.39047341829918
3701-SFMUH,7,1,0,3,69.7,516.15,0,73.74,4.300545392805998
6103-LIANB,59,1,2,3,99.5,5861.75,0,99.35,4.598648968997826
7319-VENRZ,7,1,0,2,64.3,445.95,0,63.71,4.154341536128396
5846-NEQVZ,71,1,2,3,70.85,4973.4,0,70.05,4.249209272783016
6967-QIQRV,15,1,1,0,101.9,1667.25,0,111.15,4.710880640410205
5781-RFZRP,71,1,2,3,73.5,5357.75,0,75.46,4.323602714536165
0939-YAPAF,35,1,0,0,100.25,3527.6,1,100.79,4.613039144366787
0308-IVGOK,11,0,1,3,40.4,422.6,0,38.42,3.6485781573404106
7293-LSCDV,60,1,2,3,19.25,1103.25,0,18.39,2.91180703861623
7025-WCBNE,47,1,2,2,59.6,2754.0,0,58.6,4.070734696582967
5756-JYOJT,11,1,1,3,64.9,697.25,0,63.39,4.149306120296075
4710-FDUIZ,56,1,1,3,100.3,5614.45,1,100.26,4.607766811835357
6030-REHUX,28,1,0,0,110.85,3204.4,0,114.44,4.74005066818191
9548-LIGTA,61,1,2,1,81.05,4747.65,0,77.83,4.354526960971297
5150-LJNSR,31,1,1,2,98.05,3082.1,0,99.42,4.599353300666526
8270-RKSAP,9,1,0,0,70.5,597.9,0,66.43,4.19614876167715
6522-YRBXD,35,1,0,0,94.55,3365.4,0,96.15,4.565909472034789
2640-LYMOV,2,1,0,1,19.65,38.8,0,19.4,2.9652730660692823
1218-VKFPE,12,1,0,1,19.0,233.55,1,19.46,2.968361076757859
3627-FHKBK,1,1,0,1,75.3,75.3,1,75.3,4.321480134805848
2865-TCHJW,4,1,0,0,89.2,346.2,1,86.55,4.4607222816222185
1423-BMPBQ,1,1,0,1,19.0,19.0,0,19.0,2.9444389791664403
2393-DIVAI,3,1,0,1,20.0,61.7,0,20.57,3.0238337036648657
5192-EBGOV,1,1,0,0,85.7,85.7,1,85.7,4.450852825603734
4568-KNYWR,52,1,2,3,63.25,3342.45,0,64.28,4.163248540869312
8752-IMQOS,5,1,1,1,20.1,85.1,0,17.02,2.834389123145228
0742-LAFQK,72,1,2,0,99.15,7422.1,0,103.08,4.635505385784164
0795-LAFGP,71,1,2,0,90.4,6668.05,0,93.92,4.5424433560797866
0619-OLYUR,72,1,2,3,111.9,8071.05,0,112.1,4.719391330078114
5512-IDZEI,46,1,1,0,24.9,1174.8,0,25.54,3.2402458506043934
0459-SPZHJ,63,1,2,3,83.5,5435.0,0,86.27,4.457481913088487
0215-BQKGS,30,1,0,3,84.3,2438.6,0,81.29,4.398023007758481
9244-ZVAPM,1,1,0,1,45.6,45.6,0,45.6,3.8199077165203406
0719-SYFRB,12,1,0,1,61.65,713.75,1,59.48,4.085640121591954
8208-EUMTE,16,0,2,1,54.85,916.15,0,57.26,4.047602299669969
5172-MIGPM,4,1,0,1,65.55,237.2,0,59.3,4.08260930600368
1710-RCXUS,51,1,1,3,90.35,4614.55,0,90.48,4.505128831807865
0374-FIUCA,65,1,2,3,20.4,1414.45,0,21.76,3.080073421987742
5839-SUYVZ,16,1,0,3,74.55,1170.5,0,73.16,4.292648823522665
5173-ZXXXL,2,1,1,1,19.95,47.7,0,23.85,3.1717842173343502
1096-ADRUX,66,1,1,2,74.25,4859.25,0,73.62,4.298916727950875
2001-MCUUW,46,1,2,0,108.65,4903.2,0,106.59,4.668989698701045
2731-GJRDG,32,1,1,2,109.55,3608.0,0,112.75,4.725172978382788
4723-BEGSG,72,1,2,3,86.65,6094.25,0,84.64,4.438406968109989
6516-NKQBO,38,1,2,3,81.0,3084.9,0,81.18,4.396668911410751
8672-OAUPW,51,1,1,3,47.85,2356.75,0,46.21,3.833196224882175
8207-DMRVL,72,1,2,2,114.55,8306.05,0,115.36,4.748057673536639
3419-SNJJD,65,1,0,2,105.25,6786.4,1,104.41,4.648325456302019
6543-CPZMK,9,0,0,0,29.95,248.95,1,27.66,3.319987326236612
4765-OXPPD,9,1,0,1,65.0,663.05,1,73.67,4.299595660694722
2804-ETQDK,66,1,2,1,20.55,1357.1,0,20.56,3.0233474405869645
6689-VRRTK,44,1,1,3,109.8,4860.35,0,110.46,4.704653464473042
7138-GIRSH,50,1,2,2,69.5,3418.2,0,68.36,4.224787858247391
9396-ZSFLL,15,1,0,1,48.85,631.4,0,42.09,3.7398101827824792
6464-KEXXH,8,0,0,3,25.25,186.3,0,23.29,3.1480240838962494
7134-MJPDY,66,1,1,3,102.85,6976.75,0,105.71,4.660699495780571
5240-CAOYT,57,1,0,2,87.55,4884.85,0,85.7,4.450852825603734
4059-IIEBK,7,1,0,2,78.55,522.95,0,74.71,4.31361395198771
4881-JVQOD,10,0,0,2,34.55,362.6,0,36.26,3.590715205326705
0516-UXRMT,62,1,1,0,92.05,5755.8,0,92.84,4.530877581406236
4851-BQDNX,40,1,1,0,85.05,3355.65,0,83.89,4.429506416858203
5148-HKFIR,20,1,2,1,19.7,406.95,0,20.35,3.013080911888604
1009-IRMNA,7,1,0,2,20.0,137.6,1,19.66,2.9785861147190205
3003-CMDUU,25,1,0,0,95.15,2395.7,0,95.83,4.562575788355671
5016-IBERQ,23,1,0,0,84.25,1968.1,0,85.57,4.449334754429963
6797-UCJHZ,66,1,1,3,104.6,6819.45,0,103.32,4.6378309682276395
2469-DTSGX,72,1,2,0,111.65,7943.45,0,110.33,4.703475874772215
4554-YGZIH,49,1,0,3,90.05,4547.25,1,92.8,4.530446639792155
5099-BAILX,43,1,0,2,110.75,4687.9,1,109.02,4.691531351636135
9931-KGHOA,46,1,0,2,55.0,2473.95,0,53.78,3.9849016508407185
1775-KWJKQ,72,1,2,3,89.85,6562.9,0,91.15,4.512506501124672
7665-VIGUD,10,1,1,1,20.35,176.3,0,17.63,2.869601996409779
9411-TPQQV,40,0,1,2,54.55,2236.2,0,55.9,4.023564380161053
7207-RMRDB,65,1,0,0,105.5,6985.65,1,107.47,4.677211738853062
7954-MLBUN,31,1,2,2,99.45,3109.9,0,100.32,4.608365076884611
2077-DDHJK,68,1,2,3,70.9,4911.35,0,72.23,4.2798554720627555
4913-EHYUI,56,1,1,2,104.55,5794.65,1,103.48,4.639378357317828
0195-IESCP,10,1,0,0,85.25,855.3,1,85.53,4.44886719159269
9574-BOSMD,68,1,2,2,25.4,1620.2,0,23.83,3.170945291110651
4580-TMHJU,43,1,0,0,56.15,2499.3,1,58.12,4.062509838702082
0970-ETWGE,1,1,0,0,89.55,89.55,1,89.55,4.494797128506721
4908-XAXAY,49,1,1,2,89.85,4287.2,0,87.49,4.471524501118173
8404-VLQFB,15,1,0,0,25.25,394.85,0,26.32,3.2703291064571163
1626-ERCMM,20,1,0,0,94.55,1899.65,1,94.98,4.553666343120976
0887-HJGAR,1,1,0,1,45.7,45.7,1,45.7,3.822098297900159
2391-IPLOP,50,1,1,0,69.65,3442.15,0,68.84,4.231784971343338
5644-PDMZC,2,1,0,0,89.5,161.5,1,80.75,4.391357962102766
3509-GWQGF,24,1,0,3,70.0,1732.6,0,72.19,4.279301532151069
9576-ANLXO,3,1,0,2,69.55,222.3,1,74.1,4.3054155323020415
2024-BASKD,1,1,0,1,74.6,74.6,1,74.6,4.312140507209715
5845-BZZIB,35,1,2,1,20.1,655.3,0,18.72,2.929592471049446
1140-UKVZG,17,1,0,1,24.8,475.25,0,27.96,3.3307749173656096
4160-AMJTL,8,1,0,0,19.65,164.3,1,20.54,3.0223742045004123
5183-SNMJQ,10,1,0,3,95.1,865.1,0,86.51,4.460260014192283
8100-PNJMH,68,1,2,3,88.85,6132.7,0,90.19,4.501918556177617
7838-LAZFO,45,1,1,2,78.8,3597.5,0,79.94,4.3812763532831775
4464-JCOLN,2,1,1,1,19.85,35.9,1,17.95,2.8875901149342877
2085-JVGAD,37,1,0,2,20.35,697.65,0,18.86,2.937043277205311
5650-VDUDS,4,0,0,1,24.25,96.05,1,24.01,3.178470410233162
8095-WANWK,10,1,0,1,45.25,428.7,0,42.87,3.7581722806098856
3030-ZKIWL,1,1,0,1,20.05,20.05,0,20.05,2.998229153752578
9565-FLVCG,65,1,2,1,69.55,4459.15,0,68.6,4.22829253473184
8755-OGKNA,57,1,2,2,19.5,1167.6,0,20.48,3.019448800171307
2800-VEQXM,3,1,0,1,74.75,238.1,0,79.37,4.374120463102784
7538-GWHML,2,1,0,0,69.65,145.15,1,72.58,4.284689401784925
5533-RJFTJ,49,0,0,2,30.2,1453.1,0,29.66,3.389799336709786
3859-CVCET,4,1,0,1,45.65,191.05,1,47.76,3.8661884690843467
0214-JHPFW,70,0,2,2,57.8,4039.3,0,57.7,4.055257173514054
5642-MHDQT,53,1,1,2,19.85,1039.45,0,19.61,2.976039640208255
3088-FVYWK,53,1,2,3,25.55,1336.1,0,25.21,3.2272407411998283
3276-HDUEG,1,1,0,1,75.05,75.05,1,75.05,4.318154558079471
9092-GDZKO,22,1,0,3,24.85,493.4,0,22.43,3.110399348532117
0823-HSCDJ,52,0,0,0,49.15,2550.9,1,49.06,3.893044038830343
3729-OWRVL,65,1,2,0,110.35,7246.15,0,111.48,4.713845202613747
2324-AALNO,48,1,1,2,24.55,1203.95,0,25.08,3.22207071576472
0822-GAVAP,2,0,0,0,34.7,62.25,1,31.12,3.4378506993101907
5760-IFJOZ,3,1,0,1,107.95,313.6,0,104.53,4.649474111544616
2826-UWHIS,45,1,0,2,81.4,3775.85,0,83.91,4.4297447958819784
1448-PWKYE,1,1,0,0,80.0,80.0,1,80.0,4.382026634673881
7501-IWUNG,61,1,2,2,73.8,4616.05,0,75.67,4.326381780706431
4957-TREIR,3,1,0,3,64.4,195.65,0,65.22,4.177766170361173
7251-LJBQN,40,1,1,3,103.75,4188.4,0,104.71,4.651194624299371
8040-MNRTF,1,1,0,1,71.1,71.1,0,71.1,4.264087336809195
1536-HBSWP,1,1,0,0,49.9,49.9,0,49.9,3.910021002757473
5313-FPXWG,51,1,1,2,24.6,1266.4,0,24.83,3.2120525995200753
0067-DKWBL,2,1,0,0,49.25,91.1,1,45.55,3.8188106237059674
0946-FKYTX,52,0,1,1,30.1,1623.4,0,31.22,3.441058915087286
5076-YVXCM,51,1,0,2,83.4,4149.45,0,81.36,4.398883751740304
8262-COGGB,1,1,0,1,20.45,20.45,0,20.45,3.017982882488811
6663-JOCQO,31,1,1,2,75.25,2344.5,0,75.63,4.325853029867938
9620-QJREV,47,1,1,3,20.55,1013.05,0,21.55,3.070375816549757
2276-YDAVZ,3,1,0,3,75.1,270.7,1,90.23,4.50236196600641
2682-KEVRP,22,1,1,1,20.05,417.0,0,18.95,2.9418039315284354
2480-JZOSN,1,1,0,1,20.65,20.65,0,20.65,3.027715319407042
